Date,Product,Region,Quantity_Sold,Stock_Level
2024-12-07,Product_A,East,75,122
2024-12-08,Product_A,East,81,86
2024-12-09,Product_A,East,112,142
2024-12-10,Product_A,East,100,150
2024-12-11,Product_A,East,117,149
2024-12-12,Product_A,East,68,164
2024-12-13,Product_A,East,98,133
2024-12-14,Product_A,East,69,127
2024-12-15,Product_A,East,68,110
2024-12-16,Product_A,East,88,166
2024-12-17,Product_A,East,105,158
2024-12-18,Product_A,East,148,179
2024-12-19,Product_A,East,112,153
2024-12-20,Product_A,East,86,98
2024-12-21,Product_A,East,99,139
2024-12-22,Product_A,East,87,132
2024-12-23,Product_A,East,113,122
2024-12-24,Product_A,East,104,150
2024-12-25,Product_A,East,150,195
2024-12-26,Product_A,East,74,135
2024-12-27,Product_A,East,95,137
2024-12-28,Product_A,East,71,173
2024-12-29,Product_A,East,97,149
2024-12-30,Product_A,East,94,173
2023-01-01,Product_B,North,130,147
2023-01-02,Product_B,North,169,208
2023-01-03,Product_B,North,182,208
2023-01-04,Product_B,North,135,213
2023-01-05,Product_B,North,152,222
2023-01-06,Product_B,North,120,174
2023-01-07,Product_B,North,96,177
2023-01-08,Product_B,North,115,171
2023-01-09,Product_B,North,173,209
2023-01-10,Product_B,North,187,226
2023-01-11,Product_B,North,168,242
2023-01-12,Product_B,North,113,256
2023-01-13,Product_B,North,131,215
2023-01-14,Product_B,North,108,180
2023-01-15,Product_B,North,110,215
2023-01-16,Product_B,North,151,224
2023-01-17,Product_B,North,195,266
2023-01-18,Product_B,North,186,222
2023-01-19,Product_B,North,139,214
2023-01-20,Product_B,North,152,209
2023-01-21,Product_B,North,99,185
2023-01-22,Product_B,North,101,195
2023-01-23,Product_B,North,111,233
2023-01-24,Product_B,North,176,288
2023-01-25,Product_B,North,193,249
2023-01-26,Product_B,North,179,212
2023-01-27,Product_B,North,120,218
2023-01-28,Product_B,North,87,193
2023-01-29,Product_B,North,113,203
2023-01-30,Product_B,North,127,237
2023-01-31,Product_B,North,171,284
2023-02-01,Product_B,North,176,248
2023-02-02,Product_B,North,158,219
2023-02-03,Product_B,North,153,228
2023-02-04,Product_B,North,181,186
2023-02-05,Product_B,North,131,194
2023-02-06,Product_B,North,161,241
2023-02-07,Product_B,North,173,284
2023-02-08,Product_B,North,163,289
2023-02-09,Product_B,North,181,251
2023-02-10,Product_B,North,140,270
2023-02-11,Product_B,North,118,209
2023-02-12,Product_B,North,124,246
2023-02-13,Product_B,North,180,225
2023-02-14,Product_B,North,192,273
2023-02-15,Product_B,North,169,290
2023-02-16,Product_B,North,181,261
2023-02-17,Product_B,North,149,234
2023-02-18,Product_B,North,142,208
2023-02-19,Product_B,North,129,248
2023-02-20,Product_B,North,136,252
2023-02-21,Product_B,North,173,308
2023-02-22,Product_B,North,161,265
2023-02-23,Product_B,North,148,267
2023-02-24,Product_B,North,121,220
2023-02-25,Product_B,North,94,215
2023-02-26,Product_B,North,134,188
2023-02-27,Product_B,North,191,221
2023-02-28,Product_B,North,206,263
2023-03-01,Product_B,North,235,299
2023-03-02,Product_B,North,150,246
2023-03-03,Product_B,North,169,227
2023-03-04,Product_B,North,138,238
2023-03-05,Product_B,North,130,222
2023-03-06,Product_B,North,191,266
2023-03-07,Product_B,North,182,274
2023-03-08,Product_B,North,142,267
2023-03-09,Product_B,North,187,265
2023-03-10,Product_B,North,159,256
2023-03-11,Product_B,North,118,210
2023-03-12,Product_B,North,153,209
2023-03-13,Product_B,North,205,271
2023-03-14,Product_B,North,197,319
2023-03-15,Product_B,North,150,290
2023-03-16,Product_B,North,190,252
2023-03-17,Product_B,North,165,215
2023-03-18,Product_B,North,159,238
2023-03-19,Product_B,North,156,188
2023-03-20,Product_B,North,145,266
2023-03-21,Product_B,North,190,231
2023-03-22,Product_B,North,231,295
2023-03-23,Product_B,North,159,292
2023-03-24,Product_B,North,143,225
2023-03-25,Product_B,North,153,254
2023-03-26,Product_B,North,187,233
2023-03-27,Product_B,North,182,272
2023-03-28,Product_B,North,154,299
2023-03-29,Product_B,North,174,300
2023-03-30,Product_B,North,175,283
2023-03-31,Product_B,North,162,178
2023-04-01,Product_B,North,150,232
2023-04-02,Product_B,North,161,224
2023-04-03,Product_B,North,213,262
2023-04-04,Product_B,North,203,307
2023-04-05,Product_B,North,206,276
2023-04-06,Product_B,North,115,263
2023-04-07,Product_B,North,178,232
2023-04-08,Product_B,North,163,222
2023-04-09,Product_B,North,180,220
2023-04-10,Product_B,North,182,266
2023-04-11,Product_B,North,233,252
2023-04-12,Product_B,North,182,310
2023-04-13,Product_B,North,223,277
2023-04-14,Product_B,North,152,254
2023-04-15,Product_B,North,164,211
2023-04-16,Product_B,North,157,249
2023-04-17,Product_B,North,218,270
2023-04-18,Product_B,North,191,283
2023-04-19,Product_B,North,211,289
2023-04-20,Product_B,North,185,250
2023-04-21,Product_B,North,189,215
2023-04-22,Product_B,North,135,218
2023-04-23,Product_B,North,194,215
2023-04-24,Product_B,North,152,242
2023-04-25,Product_B,North,235,235
2023-04-26,Product_B,North,164,344
2023-04-27,Product_B,North,195,246
2023-04-28,Product_B,North,156,237
2023-04-29,Product_B,North,161,251
2023-04-30,Product_B,North,156,211
2023-05-01,Product_B,North,187,237
2023-05-02,Product_B,North,157,244
2023-05-03,Product_B,North,146,268
2023-05-04,Product_B,North,146,272
2023-05-05,Product_B,North,127,170
2023-05-06,Product_B,North,119,203
2023-05-07,Product_B,North,132,249
2023-05-08,Product_B,North,150,265
2023-05-09,Product_B,North,183,275
2023-05-10,Product_B,North,165,281
2023-05-11,Product_B,North,154,265
2023-05-12,Product_B,North,147,210
2023-05-13,Product_B,North,160,217
2023-05-14,Product_B,North,134,218
2023-05-15,Product_B,North,160,226
2023-05-16,Product_B,North,183,259
2023-05-17,Product_B,North,159,246
2023-05-18,Product_B,North,162,269
2023-05-19,Product_B,North,135,276
2023-05-20,Product_B,North,155,231
2023-05-21,Product_B,North,158,249
2023-05-22,Product_B,North,141,188
2023-05-23,Product_B,North,166,278
2023-05-24,Product_B,North,186,278
2023-05-25,Product_B,North,202,261
2023-05-26,Product_B,North,165,202
2023-05-27,Product_B,North,112,234
2023-05-28,Product_B,North,140,195
2023-05-29,Product_B,North,142,222
2023-05-30,Product_B,North,156,236
2023-05-31,Product_B,North,138,263
2023-06-01,Product_B,North,150,270
2023-06-02,Product_B,North,151,222
2023-06-03,Product_B,North,117,195
2023-06-04,Product_B,North,143,217
2023-06-05,Product_B,North,151,251
2023-06-06,Product_B,North,170,271
2023-06-07,Product_B,North,161,225
2023-06-08,Product_B,North,168,256
2023-06-09,Product_B,North,153,220
2023-06-10,Product_B,North,121,176
2023-06-11,Product_B,North,143,207
2023-06-12,Product_B,North,136,246
2023-06-13,Product_B,North,144,238
2023-06-14,Product_B,North,211,272
2023-06-15,Product_B,North,149,242
2023-06-16,Product_B,North,140,151
2023-06-17,Product_B,North,108,186
2023-06-18,Product_B,North,122,198
2023-06-19,Product_B,North,170,212
2023-06-20,Product_B,North,136,249
2023-06-21,Product_B,North,157,245
2023-06-22,Product_B,North,146,274
2023-06-23,Product_B,North,89,193
2023-06-24,Product_B,North,121,167
2023-06-25,Product_B,North,142,204
2023-06-26,Product_B,North,140,207
2023-06-27,Product_B,North,155,234
2023-06-28,Product_B,North,159,237
2023-06-29,Product_B,North,154,238
2023-06-30,Product_B,North,106,174
2023-07-01,Product_B,North,87,195
2023-07-02,Product_B,North,126,193
2023-07-03,Product_B,North,108,242
2023-07-04,Product_B,North,139,233
2023-07-05,Product_B,North,176,214
2023-07-06,Product_B,North,132,220
2023-07-07,Product_B,North,180,195
2023-07-08,Product_B,North,142,196
2023-07-09,Product_B,North,124,157
2023-07-10,Product_B,North,154,170
2023-07-11,Product_B,North,184,226
2023-07-12,Product_B,North,91,220
2023-07-13,Product_B,North,154,205
2023-07-14,Product_B,North,135,167
2023-07-15,Product_B,North,89,166
2023-07-16,Product_B,North,115,165
2023-07-17,Product_B,North,153,177
2023-07-18,Product_B,North,150,217
2023-07-19,Product_B,North,112,194
2023-07-20,Product_B,North,136,244
2023-07-21,Product_B,North,129,144
2023-07-22,Product_B,North,57,177
2023-07-23,Product_B,North,109,190
2023-07-24,Product_B,North,109,195
2023-07-25,Product_B,North,157,200
2023-07-26,Product_B,North,133,214
2023-07-27,Product_B,North,143,198
2023-07-28,Product_B,North,132,164
2023-07-29,Product_B,North,84,197
2023-07-30,Product_B,North,98,151
2023-07-31,Product_B,North,120,184
2023-08-01,Product_B,North,128,203
2023-08-02,Product_B,North,138,211
2023-08-03,Product_B,North,83,230
2023-08-04,Product_B,North,109,180
2023-08-05,Product_B,North,81,143
2023-08-06,Product_B,North,94,187
2023-08-07,Product_B,North,108,193
2023-08-08,Product_B,North,119,189
2023-08-09,Product_B,North,130,228
2023-08-10,Product_B,North,89,161
2023-08-11,Product_B,North,77,142
2023-08-12,Product_B,North,87,116
2023-08-13,Product_B,North,91,113
2023-08-14,Product_B,North,97,197
2023-08-15,Product_B,North,136,196
2023-08-16,Product_B,North,111,166
2023-08-17,Product_B,North,100,181
2023-08-18,Product_B,North,120,177
2023-08-19,Product_B,North,106,130
2023-08-20,Product_B,North,100,143
2023-08-21,Product_B,North,109,209
2023-08-22,Product_B,North,92,183
2023-08-23,Product_B,North,151,163
2023-08-24,Product_B,North,107,167
2023-08-25,Product_B,North,100,124
2023-08-26,Product_B,North,103,155
2023-08-27,Product_B,North,105,129
2023-08-28,Product_B,North,111,147
2023-08-29,Product_B,North,116,227
2023-08-30,Product_B,North,127,164
2023-08-31,Product_B,North,119,147
2023-09-01,Product_B,North,83,132
2023-09-02,Product_B,North,86,158
2023-09-03,Product_B,North,104,154
2023-09-04,Product_B,North,90,151
2023-09-05,Product_B,North,125,168
2023-09-06,Product_B,North,118,194
2023-09-07,Product_B,North,108,176
2023-09-08,Product_B,North,124,147
2023-09-09,Product_B,North,107,148
2023-09-10,Product_B,North,73,119
2023-09-11,Product_B,North,93,143
2023-09-12,Product_B,North,117,191
2023-09-13,Product_B,North,145,189
2023-09-14,Product_B,North,105,128
2023-09-15,Product_B,North,100,149
2023-09-16,Product_B,North,92,177
2023-09-17,Product_B,North,110,155
2023-09-18,Product_B,North,90,148
2023-09-19,Product_B,North,116,161
2023-09-20,Product_B,North,130,188
2023-09-21,Product_B,North,93,192
2023-09-22,Product_B,North,100,113
2023-09-23,Product_B,North,89,140
2023-09-24,Product_B,North,106,132
2023-09-25,Product_B,North,118,161
2023-09-26,Product_B,North,94,147
2023-09-27,Product_B,North,140,204
2023-09-28,Product_B,North,117,197
2023-09-29,Product_B,North,113,161
2023-09-30,Product_B,North,77,169
2023-10-01,Product_B,North,100,131
2023-10-02,Product_B,North,94,162
2023-10-03,Product_B,North,88,190
2023-10-04,Product_B,North,103,188
2023-10-05,Product_B,North,103,162
2023-10-06,Product_B,North,87,144
2023-10-07,Product_B,North,115,162
2023-10-08,Product_B,North,98,139
2023-10-09,Product_B,North,118,180
2023-10-10,Product_B,North,103,175
2023-10-11,Product_B,North,88,204
2023-10-12,Product_B,North,147,170
2023-10-13,Product_B,North,67,160
2023-10-14,Product_B,North,78,122
2023-10-15,Product_B,North,102,145
2023-10-16,Product_B,North,98,146
2023-10-17,Product_B,North,121,170
2023-10-18,Product_B,North,102,177
2023-10-19,Product_B,North,119,167
2023-10-20,Product_B,North,79,170
2023-10-21,Product_B,North,54,128
2023-10-22,Product_B,North,86,145
2023-10-23,Product_B,North,117,184
2023-10-24,Product_B,North,107,193
2023-10-25,Product_B,North,127,152
2023-10-26,Product_B,North,148,148
2023-10-27,Product_B,North,108,160
2023-10-28,Product_B,North,97,130
2023-10-29,Product_B,North,108,113
2023-10-30,Product_B,North,108,153
2023-10-31,Product_B,North,110,193
2023-11-01,Product_B,North,147,183
2023-11-02,Product_B,North,131,178
2023-11-03,Product_B,North,89,150
2023-11-04,Product_B,North,90,128
2023-11-05,Product_B,North,105,152
2023-11-06,Product_B,North,85,135
2023-11-07,Product_B,North,133,172
2023-11-08,Product_B,North,135,209
2023-11-09,Product_B,North,97,152
2023-11-10,Product_B,North,133,166
2023-11-11,Product_B,North,91,127
2023-11-12,Product_B,North,93,127
2023-11-13,Product_B,North,130,156
2023-11-14,Product_B,North,150,185
2023-11-15,Product_B,North,111,190
2023-11-16,Product_B,North,75,183
2023-11-17,Product_B,North,106,180
2023-11-18,Product_B,North,71,173
2023-11-19,Product_B,North,116,180
2023-11-20,Product_B,North,117,197
2023-11-21,Product_B,North,103,213
2023-11-22,Product_B,North,120,171
2023-11-23,Product_B,North,105,191
2023-11-24,Product_B,North,98,175
2023-11-25,Product_B,North,75,111
2023-11-26,Product_B,North,128,178
2023-11-27,Product_B,North,102,182
2023-11-28,Product_B,North,157,213
2023-11-29,Product_B,North,143,232
2023-11-30,Product_B,North,116,197
2023-12-01,Product_B,North,115,168
2023-12-02,Product_B,North,99,160
2023-12-03,Product_B,North,110,144
2023-12-04,Product_B,North,140,168
2023-12-05,Product_B,North,136,205
2023-12-06,Product_B,North,152,175
2023-12-07,Product_B,North,153,189
2023-12-08,Product_B,North,141,169
2023-12-09,Product_B,North,108,202
2023-12-10,Product_B,North,109,195
2023-12-11,Product_B,North,130,202
2023-12-12,Product_B,North,146,234
2023-12-13,Product_B,North,134,204
2023-12-14,Product_B,North,126,211
2023-12-15,Product_B,North,119,199
2023-12-16,Product_B,North,135,150
2023-12-17,Product_B,North,104,147
2023-12-18,Product_B,North,174,206
2023-12-19,Product_B,North,160,198
2023-12-20,Product_B,North,154,242
2023-12-21,Product_B,North,138,237
2023-12-22,Product_B,North,171,171
2023-12-23,Product_B,North,98,157
2023-12-24,Product_B,North,150,202
2023-12-25,Product_B,North,135,207
2023-12-26,Product_B,North,135,250
2023-12-27,Product_B,North,150,234
2023-12-28,Product_B,North,162,219
2023-12-29,Product_B,North,126,197
2023-12-30,Product_B,North,134,213
2023-12-31,Product_B,North,136,203
2024-01-01,Product_B,North,138,199
2024-01-02,Product_B,North,175,243
2024-01-03,Product_B,North,129,240
2024-01-04,Product_B,North,151,220
2024-01-05,Product_B,North,165,212
2024-01-06,Product_B,North,149,191
2024-01-07,Product_B,North,130,174
2024-01-08,Product_B,North,146,220
2024-01-09,Product_B,North,130,236
2024-01-10,Product_B,North,161,262
2024-01-11,Product_B,North,169,225
2024-01-12,Product_B,North,149,205
2024-01-13,Product_B,North,72,182
2024-01-14,Product_B,North,154,165
2024-01-15,Product_B,North,153,258
2024-01-16,Product_B,North,150,254
2024-01-17,Product_B,North,140,294
2024-01-18,Product_B,North,160,245
2024-01-19,Product_B,North,172,228
2024-01-20,Product_B,North,114,184
2024-01-21,Product_B,North,146,192
2024-01-22,Product_B,North,105,231
2024-01-23,Product_B,North,135,293
2024-01-24,Product_B,North,184,250
2024-01-25,Product_B,North,149,213
2024-01-26,Product_B,North,123,241
2024-01-27,Product_B,North,180,217
2024-01-28,Product_B,North,138,201
2024-01-29,Product_B,North,136,280
2024-01-30,Product_B,North,173,310
2024-01-31,Product_B,North,222,240
2024-02-01,Product_B,North,154,243
2024-02-02,Product_B,North,149,225
2024-02-03,Product_B,North,200,200
2024-02-04,Product_B,North,148,227
2024-02-05,Product_B,North,162,246
2024-02-06,Product_B,North,154,276
2024-02-07,Product_B,North,202,288
2024-02-08,Product_B,North,190,291
2024-02-09,Product_B,North,175,232
2024-02-10,Product_B,North,116,199
2024-02-11,Product_B,North,141,224
2024-02-12,Product_B,North,154,231
2024-02-13,Product_B,North,153,246
2024-02-14,Product_B,North,185,258
2024-02-15,Product_B,North,151,260
2024-02-16,Product_B,North,125,243
2024-02-17,Product_B,North,160,205
2024-02-18,Product_B,North,139,234
2024-02-19,Product_B,North,151,238
2024-02-20,Product_B,North,224,302
2024-02-21,Product_B,North,213,311
2024-02-22,Product_B,North,127,300
2024-02-23,Product_B,North,169,260
2024-02-24,Product_B,North,155,220
2024-02-25,Product_B,North,145,235
2024-02-26,Product_B,North,164,275
2024-02-27,Product_B,North,147,278
2024-02-28,Product_B,North,259,285
2024-02-29,Product_B,North,178,259
2024-03-01,Product_B,North,170,228
2024-03-02,Product_B,North,144,239
2024-03-03,Product_B,North,137,246
2024-03-04,Product_B,North,196,283
2024-03-05,Product_B,North,199,358
2024-03-06,Product_B,North,232,307
2024-03-07,Product_B,North,162,278
2024-03-08,Product_B,North,199,280
2024-03-09,Product_B,North,183,241
2024-03-10,Product_B,North,126,243
2024-03-11,Product_B,North,143,235
2024-03-12,Product_B,North,204,306
2024-03-13,Product_B,North,230,314
2024-03-14,Product_B,North,203,263
2024-03-15,Product_B,North,163,218
2024-03-16,Product_B,North,106,242
2024-03-17,Product_B,North,139,252
2024-03-18,Product_B,North,207,254
2024-03-19,Product_B,North,216,285
2024-03-20,Product_B,North,147,308
2024-03-21,Product_B,North,176,276
2024-03-22,Product_B,North,216,219
2024-03-23,Product_B,North,161,208
2024-03-24,Product_B,North,179,242
2024-03-25,Product_B,North,188,249
2024-03-26,Product_B,North,176,318
2024-03-27,Product_B,North,259,317
2024-03-28,Product_B,North,165,292
2024-03-29,Product_B,North,228,253
2024-03-30,Product_B,North,186,214
2024-03-31,Product_B,North,157,249
2024-04-01,Product_B,North,189,253
2024-04-02,Product_B,North,175,320
2024-04-03,Product_B,North,242,338
2024-04-04,Product_B,North,242,288
2024-04-05,Product_B,North,159,278
2024-04-06,Product_B,North,169,209
2024-04-07,Product_B,North,133,246
2024-04-08,Product_B,North,174,267
2024-04-09,Product_B,North,232,315
2024-04-10,Product_B,North,245,268
2024-04-11,Product_B,North,197,299
2024-04-12,Product_B,North,128,237
2024-04-13,Product_B,North,133,229
2024-04-14,Product_B,North,195,276
2024-04-15,Product_B,North,156,278
2024-04-16,Product_B,North,215,306
2024-04-17,Product_B,North,216,312
2024-04-18,Product_B,North,237,306
2024-04-19,Product_B,North,139,265
2024-04-20,Product_B,North,171,233
2024-04-21,Product_B,North,183,238
2024-04-22,Product_B,North,182,268
2024-04-23,Product_B,North,137,294
2024-04-24,Product_B,North,182,280
2024-04-25,Product_B,North,228,292
2024-04-26,Product_B,North,164,235
2024-04-27,Product_B,North,156,245
2024-04-28,Product_B,North,135,232
2024-04-29,Product_B,North,198,224
2024-04-30,Product_B,North,194,285
2024-05-01,Product_B,North,196,290
2024-05-02,Product_B,North,189,317
2024-05-03,Product_B,North,155,250
2024-05-04,Product_B,North,192,211
2024-05-05,Product_B,North,195,230
2024-05-06,Product_B,North,219,274
2024-05-07,Product_B,North,202,288
2024-05-08,Product_B,North,179,298
2024-05-09,Product_B,North,208,274
2024-05-10,Product_B,North,153,236
2024-05-11,Product_B,North,168,244
2024-05-12,Product_B,North,135,213
2024-05-13,Product_B,North,180,286
2024-05-14,Product_B,North,223,260
2024-05-15,Product_B,North,187,273
2024-05-16,Product_B,North,173,302
2024-05-17,Product_B,North,124,204
2024-05-18,Product_B,North,126,221
2024-05-19,Product_B,North,162,231
2024-05-20,Product_B,North,197,216
2024-05-21,Product_B,North,220,274
2024-05-22,Product_B,North,212,260
2024-05-23,Product_B,North,177,270
2024-05-24,Product_B,North,182,201
2024-05-25,Product_B,North,141,190
2024-05-26,Product_B,North,156,234
2024-05-27,Product_B,North,196,236
2024-05-28,Product_B,North,208,302
2024-05-29,Product_B,North,141,293
2024-05-30,Product_B,North,198,255
2024-05-31,Product_B,North,124,246
2024-06-01,Product_B,North,113,203
2024-06-02,Product_B,North,141,228
2024-06-03,Product_B,North,145,227
2024-06-04,Product_B,North,181,288
2024-06-05,Product_B,North,246,246
2024-06-06,Product_B,North,177,232
